batch_id,store_id,sku_id,quantity_received,quantity_on_hand,received_date,expiry_date,current_price_inr,shelf_section
BAT-000664,STR-002,SKU-0072,34,34,2024-10-23,2024-12-18,92.0,Refrigerated
BAT-001145,STR-003,SKU-0082,28,28,2024-10-23,2025-04-16,38.0,Aisle-B
BAT-001146,STR-003,SKU-0082,64,64,2024-10-23,2025-04-16,38.0,Aisle-B
BAT-001426,STR-004,SKU-0026,32,32,2024-10-23,2024-10-27,100.0,Frozen
BAT-001559,STR-004,SKU-0070,16,16,2024-10-23,2025-02-24,134.5,Frozen
BAT-001908,STR-005,SKU-0036,13,13,2024-10-23,2024-10-29,177.5,Bulk Bins
BAT-001915,STR-005,SKU-0039,15,15,2024-10-23,2024-10-27,120.5,Bulk Bins
BAT-001926,STR-005,SKU-0042,6,6,2024-10-23,2024-10-28,30.5,Frozen
BAT-001997,STR-005,SKU-0066,25,25,2024-10-23,2025-02-06,41.0,Bulk Bins
BAT-002051,STR-005,SKU-0084,6,6,2024-10-23,2025-04-12,57.0,Frozen
BAT-002114,STR-005,SKU-0105,14,14,2024-10-23,2025-09-23,198.5,Refrigerated
BAT-002238,STR-005,SKU-0146,29,29,2024-10-23,2024-10-26,278.0,Refrigerated
BAT-002386,STR-006,SKU-0046,150,150,2024-10-23,2024-10-28,140.5,Frozen
BAT-002439,STR-006,SKU-0063,97,97,2024-10-23,2025-06-23,168.0,Aisle-B
BAT-002534,STR-006,SKU-0095,55,55,2024-10-23,2025-01-24,47.0,Frozen
BAT-000007,STR-001,SKU-0003,13,13,2024-10-24,2024-10-29,95.5,Aisle-B
BAT-000417,STR-001,SKU-0139,25,25,2024-10-24,2024-12-16,106.5,Produce Rack
BAT-000539,STR-002,SKU-0030,60,60,2024-10-24,2024-10-28,58.5,Produce Rack
BAT-000610,STR-002,SKU-0054,71,71,2024-10-24,2025-08-02,98.0,Aisle-A
BAT-000853,STR-002,SKU-0135,31,31,2024-10-24,2024-11-19,108.0,Checkout Display
BAT-000981,STR-003,SKU-0027,24,24,2024-10-24,2024-10-26,40.0,Produce Rack
BAT-001256,STR-003,SKU-0119,29,29,2024-10-24,2024-10-26,574.5,Frozen
BAT-001415,STR-004,SKU-0022,16,16,2024-10-24,2024-10-27,109.0,Produce Rack
BAT-001473,STR-004,SKU-0041,31,31,2024-10-24,2024-10-27,84.5,Bulk Bins
BAT-001581,STR-004,SKU-0077,25,25,2024-10-24,2024-12-04,128.0,Aisle-B
BAT-001887,STR-005,SKU-0029,26,26,2024-10-24,2024-10-28,109.5,Aisle-B
BAT-001966,STR-005,SKU-0056,30,30,2024-10-24,2025-07-04,156.5,Produce Rack
BAT-002265,STR-006,SKU-0005,43,43,2024-10-24,2024-11-02,103.0,Bulk Bins
BAT-002618,STR-006,SKU-0123,93,93,2024-10-24,2024-10-27,235.0,Refrigerated
BAT-002675,STR-006,SKU-0142,113,113,2024-10-24,2024-11-11,104.5,Aisle-A
BAT-000100,STR-001,SKU-0034,18,18,2024-10-25,2024-10-28,110.0,Bulk Bins
BAT-000189,STR-001,SKU-0063,28,28,2024-10-25,2025-06-25,168.0,Frozen
BAT-000228,STR-001,SKU-0076,24,24,2024-10-25,2024-12-07,138.0,Frozen
BAT-000345,STR-001,SKU-0115,21,21,2024-10-25,2024-10-26,311.5,Produce Rack
BAT-000623,STR-002,SKU-0058,66,66,2024-10-25,2025-05-07,102.5,Refrigerated
BAT-000626,STR-002,SKU-0059,73,73,2024-10-25,2025-09-19,121.0,Checkout Display
BAT-000742,STR-002,SKU-0098,22,22,2024-10-25,2025-11-06,156.5,Aisle-B
BAT-000779,STR-002,SKU-0110,64,64,2024-10-25,2025-08-21,214.0,Frozen
BAT-001722,STR-004,SKU-0124,27,27,2024-10-25,2024-10-27,169.0,Refrigerated
BAT-001828,STR-005,SKU-0010,17,17,2024-10-25,2024-11-01,75.5,Aisle-B
BAT-001982,STR-005,SKU-0061,8,8,2024-10-25,2025-06-09,139.5,Produce Rack
BAT-002162,STR-005,SKU-0121,14,14,2024-10-25,2024-10-27,232.5,Frozen
BAT-002192,STR-005,SKU-0131,5,5,2024-10-25,2024-12-27,160.0,Aisle-A
BAT-002259,STR-006,SKU-0003,112,112,2024-10-25,2024-10-30,95.5,Frozen
BAT-002416,STR-006,SKU-0056,111,111,2024-10-25,2025-07-05,117.5,Aisle-A
BAT-000122,STR-001,SKU-0041,25,25,2024-10-26,2024-10-29,84.5,Refrigerated
BAT-000174,STR-001,SKU-0058,28,28,2024-10-26,2025-05-08,102.5,Bulk Bins
BAT-000240,STR-001,SKU-0080,22,22,2024-10-26,2025-01-02,143.0,Refrigerated
BAT-000375,STR-001,SKU-0125,17,17,2024-10-26,2024-10-29,253.0,Refrigerated
BAT-000518,STR-002,SKU-0023,20,20,2024-10-26,2024-10-28,94.5,Bulk Bins
BAT-000638,STR-002,SKU-0063,15,15,2024-10-26,2025-06-26,168.0,Aisle-A
BAT-001051,STR-003,SKU-0051,37,37,2024-10-26,2025-05-19,164.0,Produce Rack
BAT-001181,STR-003,SKU-0094,41,41,2024-10-26,2025-03-21,53.0,Checkout Display
BAT-001218,STR-003,SKU-0106,27,27,2024-10-26,2026-02-28,192.0,Produce Rack
BAT-001509,STR-004,SKU-0053,73,73,2024-10-26,2025-06-05,163.5,Bulk Bins
BAT-001659,STR-004,SKU-0103,30,30,2024-10-26,2025-07-31,162.0,Aisle-B
BAT-001819,STR-005,SKU-0007,15,15,2024-10-26,2024-11-02,68.0,Checkout Display
BAT-002050,STR-005,SKU-0084,25,25,2024-10-26,2025-04-15,57.0,Aisle-A
BAT-002281,STR-006,SKU-0011,57,57,2024-10-26,2024-11-02,51.0,Aisle-A
BAT-002349,STR-006,SKU-0033,75,75,2024-10-26,2024-11-02,67.0,Aisle-B
BAT-002660,STR-006,SKU-0137,34,34,2024-10-26,2024-12-29,98.5,Aisle-B
BAT-000092,STR-001,SKU-0031,19,19,2024-10-27,2024-10-29,80.0,Aisle-A
BAT-000465,STR-002,SKU-0005,19,19,2024-10-27,2024-11-05,103.0,Checkout Display
BAT-000649,STR-002,SKU-0067,32,32,2024-10-27,2024-12-14,117.5,Produce Rack
BAT-000796,STR-002,SKU-0116,51,51,2024-10-27,2024-10-30,500.0,Refrigerated
BAT-000874,STR-002,SKU-0142,49,49,2024-10-27,2024-11-14,132.0,Checkout Display
BAT-001372,STR-004,SKU-0008,31,31,2024-10-27,2024-11-06,37.0,Aisle-A
BAT-001464,STR-004,SKU-0038,47,47,2024-10-27,2024-11-01,142.5,Frozen
BAT-001664,STR-004,SKU-0105,16,16,2024-10-27,2025-09-27,198.5,Checkout Display
BAT-001767,STR-004,SKU-0139,35,35,2024-10-27,2024-12-19,106.5,Produce Rack
BAT-001995,STR-005,SKU-0065,12,12,2024-10-27,2025-02-14,104.0,Checkout Display
BAT-002183,STR-005,SKU-0128,10,10,2024-10-27,2024-10-28,302.0,Produce Rack
BAT-002288,STR-006,SKU-0013,30,30,2024-10-27,2024-11-02,103.0,Checkout Display
BAT-002364,STR-006,SKU-0038,71,71,2024-10-27,2024-11-01,111.0,Bulk Bins
BAT-002475,STR-006,SKU-0075,85,85,2024-10-27,2025-04-04,131.0,Frozen
BAT-002603,STR-006,SKU-0118,94,94,2024-10-27,2024-10-30,327.0,Aisle-B
BAT-002674,STR-006,SKU-0142,41,41,2024-10-27,2024-11-14,132.0,Aisle-A
BAT-002677,STR-006,SKU-0143,111,111,2024-10-27,2024-12-07,49.0,Produce Rack
BAT-000233,STR-001,SKU-0078,30,30,2024-10-28,2025-02-02,48.0,Refrigerated
BAT-000643,STR-002,SKU-0065,28,28,2024-10-28,2025-02-15,104.0,Refrigerated
BAT-000678,STR-002,SKU-0076,29,29,2024-10-28,2024-12-10,138.0,Produce Rack
BAT-000978,STR-003,SKU-0026,41,41,2024-10-28,2024-11-01,100.0,Checkout Display
BAT-001028,STR-003,SKU-0043,50,50,2024-10-28,2024-11-03,76.0,Refrigerated
BAT-001143,STR-003,SKU-0081,27,27,2024-10-28,2025-01-14,45.5,Produce Rack
BAT-001223,STR-003,SKU-0108,36,36,2024-10-28,2025-07-21,215.0,Produce Rack
BAT-001376,STR-004,SKU-0009,54,54,2024-10-28,2024-11-03,96.5,Checkout Display
BAT-001469,STR-004,SKU-0040,72,72,2024-10-28,2024-11-04,28.5,Checkout Display
BAT-001647,STR-004,SKU-0099,42,42,2024-10-28,2025-04-26,182.0,Aisle-B
BAT-002061,STR-005,SKU-0087,5,5,2024-10-28,2025-03-31,59.5,Aisle-A
BAT-002173,STR-005,SKU-0125,21,21,2024-10-28,2024-10-31,253.0,Refrigerated
BAT-002462,STR-006,SKU-0071,119,119,2024-10-28,2025-02-12,128.5,Produce Rack
BAT-002551,STR-006,SKU-0101,64,64,2024-10-28,2025-06-28,176.0,Checkout Display
BAT-000180,STR-001,SKU-0060,16,16,2024-10-29,2025-06-06,164.0,Refrigerated
BAT-000358,STR-001,SKU-0120,15,15,2024-10-29,2024-10-31,545.0,Aisle-A
BAT-000409,STR-001,SKU-0137,24,24,2024-10-29,2025-01-01,98.5,Aisle-B
BAT-000577,STR-002,SKU-0043,36,36,2024-10-29,2024-11-04,76.0,Checkout Display
BAT-000877,STR-002,SKU-0143,78,78,2024-10-29,2024-12-09,49.0,Aisle-B
BAT-001293,STR-003,SKU-0131,31,31,2024-10-29,2024-12-31,160.0,Bulk Bins
BAT-001398,STR-004,SKU-0016,56,56,2024-10-29,2024-11-06,110.5,Aisle-A
BAT-001482,STR-004,SKU-0044,33,33,2024-10-29,2024-11-05,151.5,Frozen
BAT-001497,STR-004,SKU-0049,60,60,2024-10-29,2025-06-01,129.0,Checkout Display
BAT-002047,STR-005,SKU-0083,20,20,2024-10-29,2025-01-28,60.5,Refrigerated
BAT-002276,STR-006,SKU-0009,141,141,2024-10-29,2024-11-04,128.5,Aisle-A
BAT-002634,STR-006,SKU-0128,40,40,2024-10-29,2024-10-30,302.0,Aisle-A
BAT-000278,STR-001,SKU-0093,29,29,2024-10-30,2025-04-06,26.5,Refrigerated
BAT-000425,STR-001,SKU-0142,15,15,2024-10-30,2024-11-17,132.0,Frozen
BAT-000463,STR-002,SKU-0005,19,19,2024-10-30,2024-11-08,103.0,Frozen
BAT-000746,STR-002,SKU-0099,61,61,2024-10-30,2025-04-28,182.0,Refrigerated
BAT-001418,STR-004,SKU-0023,51,51,2024-10-30,2024-11-01,94.5,Aisle-B
BAT-001532,STR-004,SKU-0061,34,34,2024-10-30,2025-06-14,139.5,Frozen
BAT-001655,STR-004,SKU-0102,24,24,2024-10-30,2025-10-12,123.5,Frozen
BAT-001701,STR-004,SKU-0117,77,77,2024-10-30,2024-10-31,374.5,Checkout Display
BAT-001933,STR-005,SKU-0045,28,28,2024-10-30,2024-11-05,72.5,Checkout Display
BAT-001954,STR-005,SKU-0052,8,8,2024-10-30,2025-05-01,129.5,Refrigerated
BAT-002092,STR-005,SKU-0098,15,15,2024-10-30,2025-11-11,156.5,Refrigerated
BAT-002272,STR-006,SKU-0008,87,87,2024-10-30,2024-11-09,37.0,Aisle-B
BAT-002429,STR-006,SKU-0060,73,73,2024-10-30,2025-06-07,164.0,Aisle-B
BAT-002447,STR-006,SKU-0066,54,54,2024-10-30,2025-02-13,41.0,Aisle-B
BAT-002543,STR-006,SKU-0098,92,92,2024-10-30,2025-11-11,156.5,Aisle-A
BAT-002567,STR-006,SKU-0106,37,37,2024-10-30,2026-03-04,192.0,Refrigerated
BAT-000074,STR-001,SKU-0025,19,19,2024-10-31,2024-11-02,80.0,Checkout Display
BAT-000129,STR-001,SKU-0043,19,19,2024-10-31,2024-11-06,76.0,Aisle-B
BAT-000139,STR-001,SKU-0047,8,8,2024-10-31,2024-11-03,176.0,Produce Rack
BAT-000181,STR-001,SKU-0061,29,29,2024-10-31,2025-06-15,139.5,Aisle-B
BAT-000572,STR-002,SKU-0041,33,33,2024-10-31,2024-11-03,84.5,Refrigerated
BAT-000576,STR-002,SKU-0042,17,17,2024-10-31,2024-11-05,30.5,Checkout Display
BAT-000586,STR-002,SKU-0046,48,48,2024-10-31,2024-11-05,140.5,Frozen
BAT-000669,STR-002,SKU-0073,73,73,2024-10-31,2025-04-20,135.5,Aisle-A
BAT-001037,STR-003,SKU-0046,76,76,2024-10-31,2024-11-05,140.5,Frozen
BAT-001374,STR-004,SKU-0008,15,15,2024-10-31,2024-11-10,37.0,Aisle-A
BAT-001456,STR-004,SKU-0036,21,21,2024-10-31,2024-11-06,177.5,Frozen
BAT-001511,STR-004,SKU-0054,78,78,2024-10-31,2025-08-09,98.0,Produce Rack
BAT-001573,STR-004,SKU-0075,76,76,2024-10-31,2025-04-08,131.0,Bulk Bins
BAT-001649,STR-004,SKU-0100,31,31,2024-10-31,2026-04-04,106.0,Frozen
BAT-002316,STR-006,SKU-0022,67,67,2024-10-31,2024-11-03,67.5,Checkout Display
BAT-002638,STR-006,SKU-0130,65,65,2024-10-31,2024-12-25,70.5,Produce Rack
BAT-000022,STR-001,SKU-0008,28,28,2024-11-01,2024-11-11,37.0,Bulk Bins
BAT-000202,STR-001,SKU-0068,5,5,2024-11-01,2024-12-26,150.0,Frozen
BAT-000457,STR-002,SKU-0003,37,37,2024-11-01,2024-11-06,95.5,Frozen
BAT-000591,STR-002,SKU-0047,45,45,2024-11-01,2024-11-04,176.0,Aisle-B
BAT-000641,STR-002,SKU-0064,69,69,2024-11-01,2025-09-26,116.0,Frozen
BAT-000708,STR-002,SKU-0086,26,26,2024-11-01,2025-04-13,88.0,Checkout Display
BAT-001036,STR-003,SKU-0046,44,44,2024-11-01,2024-11-06,140.5,Refrigerated
BAT-001105,STR-003,SKU-0069,25,25,2024-11-01,2025-01-03,86.0,Checkout Display
BAT-001379,STR-004,SKU-0010,49,49,2024-11-01,2024-11-08,49.0,Aisle-A
BAT-001783,STR-004,SKU-0145,16,16,2024-11-01,2024-11-05,123.5,Frozen
BAT-001989,STR-005,SKU-0063,6,6,2024-11-01,2025-07-02,168.0,Bulk Bins
BAT-002096,STR-005,SKU-0099,9,9,2024-11-01,2025-04-30,182.0,Aisle-B
BAT-002353,STR-006,SKU-0035,60,60,2024-11-01,2024-11-08,108.0,Refrigerated
BAT-000148,STR-001,SKU-0050,19,19,2024-11-02,2025-05-20,77.5,Checkout Display
BAT-000279,STR-001,SKU-0093,6,6,2024-11-02,2025-04-09,26.5,Checkout Display
BAT-000300,STR-001,SKU-0100,30,30,2024-11-02,2026-04-06,106.0,Frozen
BAT-000814,STR-002,SKU-0122,18,18,2024-11-02,2024-11-05,216.0,Frozen
BAT-000872,STR-002,SKU-0141,47,47,2024-11-02,2025-01-20,115.5,Aisle-B
BAT-001688,STR-004,SKU-0113,47,47,2024-11-02,2024-11-03,411.0,Aisle-B
BAT-001759,STR-004,SKU-0137,45,45,2024-11-02,2025-01-05,98.5,Frozen
BAT-001820,STR-005,SKU-0007,17,17,2024-11-02,2024-11-09,92.0,Aisle-A
BAT-002007,STR-005,SKU-0069,9,9,2024-11-02,2025-01-04,86.0,Refrigerated
BAT-002681,STR-006,SKU-0144,74,74,2024-11-02,2024-12-12,129.0,Frozen
BAT-000091,STR-001,SKU-0031,21,21,2024-11-03,2024-11-05,102.5,Refrigerated
BAT-000314,STR-001,SKU-0105,7,7,2024-11-03,2025-10-04,198.5,Checkout Display
BAT-000338,STR-001,SKU-0113,29,29,2024-11-03,2024-11-04,411.0,Produce Rack
BAT-000840,STR-002,SKU-0130,48,48,2024-11-03,2024-12-28,70.5,Produce Rack
BAT-000930,STR-003,SKU-0010,28,28,2024-11-03,2024-11-10,75.5,Produce Rack
BAT-001446,STR-004,SKU-0032,79,79,2024-11-03,2024-11-07,36.0,Refrigerated
BAT-001654,STR-004,SKU-0102,41,41,2024-11-03,2025-10-16,109.5,Checkout Display
BAT-001843,STR-005,SKU-0015,26,26,2024-11-03,2024-11-08,98.5,Bulk Bins
BAT-001861,STR-005,SKU-0021,9,9,2024-11-03,2024-11-08,74.5,Aisle-A
BAT-001927,STR-005,SKU-0043,21,21,2024-11-03,2024-11-09,76.0,Refrigerated
BAT-001996,STR-005,SKU-0066,14,14,2024-11-03,2025-02-17,41.0,Frozen
BAT-002031,STR-005,SKU-0077,28,28,2024-11-03,2024-12-14,83.0,Produce Rack
BAT-002063,STR-005,SKU-0088,25,25,2024-11-03,2025-03-28,54.0,Refrigerated
BAT-002102,STR-005,SKU-0101,21,21,2024-11-03,2025-07-04,176.0,Frozen
BAT-002137,STR-005,SKU-0113,14,14,2024-11-03,2024-11-04,411.0,Aisle-A
BAT-002228,STR-005,SKU-0143,7,7,2024-11-03,2024-12-14,49.0,Produce Rack
BAT-002322,STR-006,SKU-0024,96,96,2024-11-03,2024-11-07,119.5,Produce Rack
BAT-002454,STR-006,SKU-0068,49,49,2024-11-03,2024-12-28,150.0,Aisle-A
BAT-002488,STR-006,SKU-0080,54,54,2024-11-03,2025-01-10,143.0,Checkout Display
BAT-002659,STR-006,SKU-0137,111,111,2024-11-03,2025-01-06,98.5,Produce Rack
BAT-002695,STR-006,SKU-0149,94,94,2024-11-03,2025-10-24,84.0,Frozen
BAT-000124,STR-001,SKU-0042,7,7,2024-11-04,2024-11-09,30.5,Refrigerated
BAT-000175,STR-001,SKU-0059,22,22,2024-11-04,2025-09-29,95.5,Produce Rack
BAT-000244,STR-001,SKU-0082,24,24,2024-11-04,2025-04-28,38.0,Aisle-A
BAT-000639,STR-002,SKU-0063,43,43,2024-11-04,2025-07-05,168.0,Frozen
BAT-000715,STR-002,SKU-0089,40,40,2024-11-04,2025-01-16,74.0,Refrigerated
BAT-000744,STR-002,SKU-0098,58,58,2024-11-04,2025-11-16,156.5,Bulk Bins
BAT-000866,STR-002,SKU-0139,42,42,2024-11-04,2024-12-27,106.5,Produce Rack
BAT-000898,STR-002,SKU-0150,76,76,2024-11-04,2024-11-09,75.0,Aisle-A
BAT-001049,STR-003,SKU-0050,28,28,2024-11-04,2025-05-22,84.5,Produce Rack
BAT-001324,STR-003,SKU-0142,40,40,2024-11-04,2024-11-22,99.0,Aisle-A
BAT-001384,STR-004,SKU-0012,18,18,2024-11-04,2024-11-13,95.0,Checkout Display
BAT-001447,STR-004,SKU-0033,50,50,2024-11-04,2024-11-11,67.0,Refrigerated
BAT-001591,STR-004,SKU-0081,54,54,2024-11-04,2025-01-21,58.5,Refrigerated
BAT-001786,STR-004,SKU-0146,70,70,2024-11-04,2024-11-07,278.0,Produce Rack
BAT-002478,STR-006,SKU-0076,72,72,2024-11-04,2024-12-17,138.0,Bulk Bins
BAT-002482,STR-006,SKU-0078,110,110,2024-11-04,2025-02-09,48.0,Aisle-A
BAT-002494,STR-006,SKU-0082,67,67,2024-11-04,2025-04-28,27.0,Bulk Bins
BAT-002531,STR-006,SKU-0094,61,61,2024-11-04,2025-03-30,53.0,Refrigerated
BAT-002625,STR-006,SKU-0125,86,86,2024-11-04,2024-11-07,253.0,Bulk Bins
BAT-000140,STR-001,SKU-0047,17,17,2024-11-05,2024-11-08,176.0,Checkout Display
BAT-000294,STR-001,SKU-0098,7,7,2024-11-05,2025-11-17,156.5,Frozen
BAT-000454,STR-002,SKU-0002,68,68,2024-11-05,2024-11-11,76.0,Frozen
BAT-000645,STR-002,SKU-0065,33,33,2024-11-05,2025-02-23,74.0,Produce Rack
BAT-000700,STR-002,SKU-0084,65,65,2024-11-05,2025-04-25,40.5,Frozen
BAT-000804,STR-002,SKU-0118,53,53,2024-11-05,2024-11-08,327.0,Frozen
BAT-000810,STR-002,SKU-0120,18,18,2024-11-05,2024-11-07,545.0,Bulk Bins
BAT-000863,STR-002,SKU-0138,58,58,2024-11-05,2024-12-18,119.0,Frozen
BAT-001008,STR-003,SKU-0036,57,57,2024-11-05,2024-11-11,177.5,Frozen
BAT-001040,STR-003,SKU-0047,80,80,2024-11-05,2024-11-08,125.0,Aisle-A
BAT-001125,STR-003,SKU-0075,55,55,2024-11-05,2025-04-13,131.0,Refrigerated
BAT-001157,STR-003,SKU-0086,59,59,2024-11-05,2025-04-17,88.0,Produce Rack
BAT-001196,STR-003,SKU-0099,47,47,2024-11-05,2025-05-04,182.0,Frozen
BAT-001252,STR-003,SKU-0118,76,76,2024-11-05,2024-11-08,327.0,Frozen
BAT-001297,STR-003,SKU-0133,79,79,2024-11-05,2025-01-16,82.0,Frozen
BAT-001545,STR-004,SKU-0065,73,73,2024-11-05,2025-02-23,104.0,Checkout Display
BAT-001637,STR-004,SKU-0096,60,60,2024-11-05,2025-01-08,89.0,Refrigerated
BAT-001672,STR-004,SKU-0108,78,78,2024-11-05,2025-07-29,215.0,Checkout Display
BAT-001740,STR-004,SKU-0130,18,18,2024-11-05,2024-12-30,70.5,Bulk Bins
BAT-001775,STR-004,SKU-0142,48,48,2024-11-05,2024-11-23,132.0,Produce Rack
BAT-002179,STR-005,SKU-0127,15,15,2024-11-05,2024-11-07,330.0,Frozen
BAT-002219,STR-005,SKU-0140,13,13,2024-11-05,2025-01-07,173.5,Bulk Bins
BAT-002271,STR-006,SKU-0007,55,55,2024-11-05,2024-11-12,92.0,Produce Rack
BAT-002310,STR-006,SKU-0020,148,148,2024-11-05,2024-11-10,112.0,Checkout Display
BAT-002506,STR-006,SKU-0086,64,64,2024-11-05,2025-04-17,88.0,Aisle-A
BAT-000201,STR-001,SKU-0067,29,29,2024-11-06,2024-12-24,117.5,Refrigerated
BAT-000331,STR-001,SKU-0111,12,12,2024-11-06,2025-05-17,116.0,Aisle-A
BAT-000504,STR-002,SKU-0018,44,44,2024-11-06,2024-11-11,45.0,Aisle-B
BAT-000526,STR-002,SKU-0026,25,25,2024-11-06,2024-11-10,100.0,Refrigerated
BAT-000644,STR-002,SKU-0065,63,63,2024-11-06,2025-02-24,104.0,Bulk Bins
BAT-000651,STR-002,SKU-0067,46,46,2024-11-06,2024-12-24,117.5,Aisle-A
BAT-000714,STR-002,SKU-0088,30,30,2024-11-06,2025-03-31,41.5,Aisle-B
BAT-000834,STR-002,SKU-0128,18,18,2024-11-06,2024-11-07,302.0,Refrigerated
BAT-000875,STR-002,SKU-0142,68,68,2024-11-06,2024-11-24,132.0,Aisle-A
BAT-001070,STR-003,SKU-0057,30,30,2024-11-06,2025-09-24,150.5,Frozen
BAT-001563,STR-004,SKU-0071,66,66,2024-11-06,2025-02-21,128.5,Bulk Bins
BAT-001745,STR-004,SKU-0132,45,45,2024-11-06,2025-02-01,89.0,Aisle-A
BAT-001905,STR-005,SKU-0035,8,8,2024-11-06,2024-11-13,108.0,Frozen
BAT-002125,STR-005,SKU-0109,29,29,2024-11-06,2026-03-18,176.5,Produce Rack
BAT-002343,STR-006,SKU-0031,86,86,2024-11-06,2024-11-08,102.5,Refrigerated
BAT-002568,STR-006,SKU-0106,67,67,2024-11-06,2026-03-11,192.0,Bulk Bins
BAT-002571,STR-006,SKU-0107,45,45,2024-11-06,2025-08-22,147.5,Checkout Display
BAT-002578,STR-006,SKU-0110,125,125,2024-11-06,2025-09-02,214.0,Refrigerated
BAT-000093,STR-001,SKU-0031,18,18,2024-11-07,2024-11-09,102.5,Aisle-B
BAT-000187,STR-001,SKU-0063,23,23,2024-11-07,2025-07-08,168.0,Aisle-A
BAT-000188,STR-001,SKU-0063,28,28,2024-11-07,2025-07-08,168.0,Aisle-A
BAT-000282,STR-001,SKU-0094,14,14,2024-11-07,2025-04-02,53.0,Produce Rack
BAT-000356,STR-001,SKU-0119,15,15,2024-11-07,2024-11-09,574.5,Refrigerated
BAT-000478,STR-002,SKU-0010,74,74,2024-11-07,2024-11-14,75.5,Produce Rack
BAT-000523,STR-002,SKU-0025,65,65,2024-11-07,2024-11-09,80.0,Refrigerated
BAT-000740,STR-002,SKU-0097,39,39,2024-11-07,2025-10-13,135.0,Bulk Bins
BAT-001393,STR-004,SKU-0015,48,48,2024-11-07,2024-11-12,98.5,Frozen
BAT-001425,STR-004,SKU-0025,77,77,2024-11-07,2024-11-09,80.0,Aisle-B
BAT-001621,STR-004,SKU-0091,41,41,2024-11-07,2025-02-14,56.0,Bulk Bins
BAT-001645,STR-004,SKU-0099,16,16,2024-11-07,2025-05-06,120.0,Bulk Bins
BAT-001801,STR-005,SKU-0001,13,13,2024-11-07,2024-11-12,35.5,Aisle-B
BAT-001998,STR-005,SKU-0066,16,16,2024-11-07,2025-02-21,41.0,Aisle-B
BAT-002085,STR-005,SKU-0095,14,14,2024-11-07,2025-02-08,62.5,Checkout Display
BAT-002159,STR-005,SKU-0120,19,19,2024-11-07,2024-11-09,370.5,Bulk Bins
BAT-002300,STR-006,SKU-0017,141,141,2024-11-07,2024-11-11,113.0,Produce Rack
BAT-002532,STR-006,SKU-0094,150,150,2024-11-07,2025-04-02,53.0,Aisle-A
BAT-002539,STR-006,SKU-0097,30,30,2024-11-07,2025-10-13,135.0,Aisle-A
BAT-002572,STR-006,SKU-0108,78,78,2024-11-07,2025-07-31,215.0,Checkout Display
BAT-000078,STR-001,SKU-0026,17,17,2024-11-08,2024-11-12,100.0,Produce Rack
BAT-000217,STR-001,SKU-0073,12,12,2024-11-08,2025-04-28,88.0,Aisle-B
BAT-000268,STR-001,SKU-0090,18,18,2024-11-08,2025-02-04,62.0,Bulk Bins
BAT-000405,STR-001,SKU-0135,14,14,2024-11-08,2024-12-04,85.5,Aisle-A
BAT-000495,STR-002,SKU-0015,17,17,2024-11-08,2024-11-13,98.5,Produce Rack
BAT-001262,STR-003,SKU-0121,51,51,2024-11-08,2024-11-10,172.0,Aisle-A
BAT-001288,STR-003,SKU-0130,35,35,2024-11-08,2025-01-02,70.5,Produce Rack
BAT-001290,STR-003,SKU-0130,18,18,2024-11-08,2025-01-02,70.5,Frozen
BAT-001452,STR-004,SKU-0034,34,34,2024-11-08,2024-11-11,110.0,Bulk Bins
BAT-001583,STR-004,SKU-0078,78,78,2024-11-08,2025-02-13,48.0,Aisle-B
BAT-001602,STR-004,SKU-0084,73,73,2024-11-08,2025-04-28,57.0,Aisle-B
BAT-001813,STR-005,SKU-0005,8,8,2024-11-08,2024-11-17,103.0,Aisle-B
BAT-001914,STR-005,SKU-0038,29,29,2024-11-08,2024-11-13,108.5,Aisle-A
BAT-001943,STR-005,SKU-0048,27,27,2024-11-08,2024-11-11,152.5,Frozen
BAT-002068,STR-005,SKU-0090,9,9,2024-11-08,2025-02-04,79.5,Produce Rack
BAT-002256,STR-006,SKU-0002,63,63,2024-11-08,2024-11-14,76.0,Checkout Display
BAT-002257,STR-006,SKU-0003,62,62,2024-11-08,2024-11-13,95.5,Produce Rack
BAT-002344,STR-006,SKU-0032,56,56,2024-11-08,2024-11-12,47.5,Checkout Display
BAT-002347,STR-006,SKU-0033,78,78,2024-11-08,2024-11-15,67.0,Frozen
BAT-002656,STR-006,SKU-0136,93,93,2024-11-08,2025-02-01,167.5,Aisle-A
BAT-000048,STR-001,SKU-0016,13,13,2024-11-09,2024-11-17,110.5,Aisle-A
BAT-000084,STR-001,SKU-0028,19,19,2024-11-09,2024-11-12,80.5,Refrigerated
BAT-000242,STR-001,SKU-0081,15,15,2024-11-09,2025-01-26,42.5,Refrigerated
BAT-000392,STR-001,SKU-0131,18,18,2024-11-09,2025-01-11,160.0,Frozen
BAT-000681,STR-002,SKU-0077,37,37,2024-11-09,2024-12-20,128.0,Bulk Bins
BAT-000848,STR-002,SKU-0133,32,32,2024-11-09,2025-01-20,82.0,Refrigerated
BAT-001035,STR-003,SKU-0045,38,38,2024-11-09,2024-11-15,108.0,Produce Rack
BAT-001411,STR-004,SKU-0021,72,72,2024-11-09,2024-11-14,120.0,Frozen
BAT-001449,STR-004,SKU-0033,72,72,2024-11-09,2024-11-16,67.0,Aisle-B
BAT-001806,STR-005,SKU-0002,22,22,2024-11-09,2024-11-15,76.0,Checkout Display
