record_id,batch_id,store_id,sku_id,date,hour_of_day,units_sold,price_at_sale_inr,discount_depth_pct,time_to_expiry_hours_at_sale,day_of_week,is_weekend,is_holiday,outcome
SL-00000232,BAT-001326,STR-003,SKU-0142,2024-10-12,9,6,132.0,0.0,216,5,True,False,partially_sold
SL-00000233,BAT-001326,STR-003,SKU-0142,2024-10-13,11,9,132.0,0.0,192,6,True,False,partially_sold
SL-00000234,BAT-001326,STR-003,SKU-0142,2024-10-14,14,6,132.0,0.0,168,0,False,False,sold_out
SL-00000235,BAT-001521,STR-004,SKU-0057,2024-10-03,9,1,150.5,0.0,7728,3,False,False,partially_sold
SL-00000236,BAT-001521,STR-004,SKU-0057,2024-10-04,13,1,150.5,0.0,7704,4,False,False,partially_sold
SL-00000237,BAT-001521,STR-004,SKU-0057,2024-10-05,11,1,150.5,0.0,7680,5,True,False,partially_sold
SL-00000238,BAT-001521,STR-004,SKU-0057,2024-10-06,18,1,150.5,0.0,7656,6,True,False,partially_sold
SL-00000239,BAT-001521,STR-004,SKU-0057,2024-10-07,9,1,150.5,0.0,7632,0,False,False,partially_sold
SL-00000240,BAT-001521,STR-004,SKU-0057,2024-10-08,10,1,150.5,0.0,7608,1,False,False,partially_sold
SL-00000241,BAT-001521,STR-004,SKU-0057,2024-10-09,18,1,150.5,0.0,7584,2,False,False,partially_sold
SL-00000242,BAT-001521,STR-004,SKU-0057,2024-10-10,12,1,150.5,0.0,7560,3,False,False,partially_sold
SL-00000243,BAT-001521,STR-004,SKU-0057,2024-10-11,21,1,150.5,0.0,7536,4,False,False,partially_sold
SL-00000244,BAT-001521,STR-004,SKU-0057,2024-10-12,14,1,150.5,0.0,7512,5,True,False,partially_sold
SL-00000245,BAT-001521,STR-004,SKU-0057,2024-10-13,17,1,150.5,0.0,7488,6,True,False,partially_sold
SL-00000246,BAT-001521,STR-004,SKU-0057,2024-10-14,20,1,150.5,0.0,7464,0,False,False,partially_sold
SL-00000247,BAT-001521,STR-004,SKU-0057,2024-10-15,21,1,150.5,0.0,7440,1,False,False,partially_sold
SL-00000248,BAT-001521,STR-004,SKU-0057,2024-10-16,20,1,150.5,0.0,7416,2,False,False,partially_sold
SL-00000249,BAT-001521,STR-004,SKU-0057,2024-10-17,17,1,150.5,0.0,7392,3,False,False,partially_sold
SL-00000250,BAT-001521,STR-004,SKU-0057,2024-10-18,21,1,150.5,0.0,7368,4,False,False,partially_sold
SL-00000251,BAT-001521,STR-004,SKU-0057,2024-10-19,18,1,150.5,0.0,7344,5,True,False,partially_sold
SL-00000252,BAT-001521,STR-004,SKU-0057,2024-10-20,20,1,150.5,0.0,7320,6,True,False,partially_sold
SL-00000253,BAT-001521,STR-004,SKU-0057,2024-10-21,14,1,150.5,0.0,7296,0,False,False,partially_sold
SL-00000254,BAT-001521,STR-004,SKU-0057,2024-10-22,12,1,150.5,0.0,7272,1,False,True,partially_sold
SL-00000255,BAT-001521,STR-004,SKU-0057,2024-10-23,15,1,150.5,0.0,7248,2,False,False,partially_sold
SL-00000256,BAT-001521,STR-004,SKU-0057,2024-10-24,18,1,150.5,0.0,7224,3,False,False,partially_sold
SL-00000257,BAT-001521,STR-004,SKU-0057,2024-10-25,9,1,150.5,0.0,7200,4,False,False,partially_sold
SL-00000258,BAT-001521,STR-004,SKU-0057,2024-10-26,19,1,150.5,0.0,7176,5,True,False,partially_sold
SL-00000259,BAT-001521,STR-004,SKU-0057,2024-10-27,20,1,150.5,0.0,7152,6,True,False,partially_sold
SL-00000260,BAT-001521,STR-004,SKU-0057,2024-10-28,11,1,150.5,0.0,7128,0,False,False,partially_sold
SL-00000261,BAT-001521,STR-004,SKU-0057,2024-10-29,15,1,150.5,0.0,7104,1,False,False,partially_sold
SL-00000262,BAT-001521,STR-004,SKU-0057,2024-10-30,21,1,150.5,0.0,7080,2,False,False,partially_sold
SL-00000263,BAT-001521,STR-004,SKU-0057,2024-10-31,19,1,150.5,0.0,7056,3,False,False,partially_sold
SL-00000264,BAT-001521,STR-004,SKU-0057,2024-11-01,10,1,150.5,0.0,7032,4,False,True,partially_sold
SL-00000265,BAT-001521,STR-004,SKU-0057,2024-11-02,10,1,150.5,0.0,7008,5,True,False,partially_sold
SL-00000266,BAT-001521,STR-004,SKU-0057,2024-11-03,12,1,150.5,0.0,6984,6,True,False,partially_sold
SL-00000267,BAT-001521,STR-004,SKU-0057,2024-11-04,18,1,150.5,0.0,6960,0,False,False,partially_sold
SL-00000268,BAT-001521,STR-004,SKU-0057,2024-11-05,17,1,150.5,0.0,6936,1,False,False,partially_sold
SL-00000269,BAT-001521,STR-004,SKU-0057,2024-11-06,18,1,150.5,0.0,6912,2,False,False,partially_sold
SL-00000270,BAT-001521,STR-004,SKU-0057,2024-11-07,19,1,150.5,0.0,6888,3,False,False,partially_sold
SL-00000271,BAT-001521,STR-004,SKU-0057,2024-11-08,17,1,150.5,0.0,6864,4,False,False,sold_out
SL-00000272,BAT-001603,STR-004,SKU-0085,2024-10-03,20,1,71.0,0.0,4272,3,False,False,partially_sold
SL-00000273,BAT-001603,STR-004,SKU-0085,2024-10-04,15,1,71.0,0.0,4248,4,False,False,partially_sold
SL-00000274,BAT-001603,STR-004,SKU-0085,2024-10-05,17,1,71.0,0.0,4224,5,True,False,partially_sold
SL-00000275,BAT-001603,STR-004,SKU-0085,2024-10-06,20,1,71.0,0.0,4200,6,True,False,partially_sold
SL-00000276,BAT-001603,STR-004,SKU-0085,2024-10-07,10,1,71.0,0.0,4176,0,False,False,partially_sold
SL-00000277,BAT-001603,STR-004,SKU-0085,2024-10-08,17,1,71.0,0.0,4152,1,False,False,partially_sold
SL-00000278,BAT-001603,STR-004,SKU-0085,2024-10-09,21,1,71.0,0.0,4128,2,False,False,partially_sold
SL-00000279,BAT-001603,STR-004,SKU-0085,2024-10-10,9,1,71.0,0.0,4104,3,False,False,partially_sold
SL-00000280,BAT-001603,STR-004,SKU-0085,2024-10-11,18,1,71.0,0.0,4080,4,False,False,partially_sold
SL-00000281,BAT-001603,STR-004,SKU-0085,2024-10-12,16,1,71.0,0.0,4056,5,True,False,partially_sold
SL-00000282,BAT-001603,STR-004,SKU-0085,2024-10-13,19,1,71.0,0.0,4032,6,True,False,partially_sold
SL-00000283,BAT-001603,STR-004,SKU-0085,2024-10-14,17,1,71.0,0.0,4008,0,False,False,partially_sold
SL-00000284,BAT-001603,STR-004,SKU-0085,2024-10-15,17,1,71.0,0.0,3984,1,False,False,partially_sold
SL-00000285,BAT-001603,STR-004,SKU-0085,2024-10-16,16,1,71.0,0.0,3960,2,False,False,partially_sold
SL-00000286,BAT-001603,STR-004,SKU-0085,2024-10-17,14,1,71.0,0.0,3936,3,False,False,partially_sold
SL-00000287,BAT-001603,STR-004,SKU-0085,2024-10-18,13,1,71.0,0.0,3912,4,False,False,partially_sold
SL-00000288,BAT-001603,STR-004,SKU-0085,2024-10-19,12,1,71.0,0.0,3888,5,True,False,partially_sold
SL-00000289,BAT-001603,STR-004,SKU-0085,2024-10-20,18,1,71.0,0.0,3864,6,True,False,partially_sold
SL-00000290,BAT-001603,STR-004,SKU-0085,2024-10-21,13,1,71.0,0.0,3840,0,False,False,partially_sold
SL-00000291,BAT-001603,STR-004,SKU-0085,2024-10-22,12,1,71.0,0.0,3816,1,False,True,partially_sold
SL-00000292,BAT-001603,STR-004,SKU-0085,2024-10-23,14,1,71.0,0.0,3792,2,False,False,partially_sold
SL-00000293,BAT-001603,STR-004,SKU-0085,2024-10-24,12,1,71.0,0.0,3768,3,False,False,partially_sold
SL-00000294,BAT-001603,STR-004,SKU-0085,2024-10-25,21,1,71.0,0.0,3744,4,False,False,partially_sold
SL-00000295,BAT-001603,STR-004,SKU-0085,2024-10-26,21,1,71.0,0.0,3720,5,True,False,partially_sold
SL-00000296,BAT-001603,STR-004,SKU-0085,2024-10-27,14,1,71.0,0.0,3696,6,True,False,partially_sold
SL-00000297,BAT-001603,STR-004,SKU-0085,2024-10-28,12,1,71.0,0.0,3672,0,False,False,partially_sold
SL-00000298,BAT-001603,STR-004,SKU-0085,2024-10-29,16,1,71.0,0.0,3648,1,False,False,partially_sold
SL-00000299,BAT-001603,STR-004,SKU-0085,2024-10-30,14,1,71.0,0.0,3624,2,False,False,partially_sold
SL-00000300,BAT-001603,STR-004,SKU-0085,2024-10-31,20,1,71.0,0.0,3600,3,False,False,partially_sold
SL-00000301,BAT-001603,STR-004,SKU-0085,2024-11-01,10,1,71.0,0.0,3576,4,False,True,partially_sold
SL-00000302,BAT-001603,STR-004,SKU-0085,2024-11-02,20,1,71.0,0.0,3552,5,True,False,partially_sold
SL-00000303,BAT-001603,STR-004,SKU-0085,2024-11-03,12,1,71.0,0.0,3528,6,True,False,partially_sold
SL-00000304,BAT-001603,STR-004,SKU-0085,2024-11-04,16,1,71.0,0.0,3504,0,False,False,partially_sold
SL-00000305,BAT-001603,STR-004,SKU-0085,2024-11-05,20,1,71.0,0.0,3480,1,False,False,partially_sold
SL-00000306,BAT-001603,STR-004,SKU-0085,2024-11-06,15,1,71.0,0.0,3456,2,False,False,partially_sold
SL-00000307,BAT-001603,STR-004,SKU-0085,2024-11-07,14,1,71.0,0.0,3432,3,False,False,partially_sold
SL-00000308,BAT-001603,STR-004,SKU-0085,2024-11-08,10,1,71.0,0.0,3408,4,False,False,partially_sold
SL-00000309,BAT-001603,STR-004,SKU-0085,2024-11-09,14,1,71.0,0.0,3384,5,True,False,partially_sold
SL-00000310,BAT-001603,STR-004,SKU-0085,2024-11-10,17,1,71.0,0.0,3360,6,True,False,partially_sold
SL-00000311,BAT-001603,STR-004,SKU-0085,2024-11-11,17,1,71.0,0.0,3336,0,False,False,partially_sold
SL-00000312,BAT-001603,STR-004,SKU-0085,2024-11-12,10,1,71.0,0.0,3312,1,False,False,partially_sold
SL-00000313,BAT-001603,STR-004,SKU-0085,2024-11-13,14,1,71.0,0.0,3288,2,False,False,partially_sold
SL-00000314,BAT-001603,STR-004,SKU-0085,2024-11-14,19,1,71.0,0.0,3264,3,False,False,partially_sold
SL-00000315,BAT-001603,STR-004,SKU-0085,2024-11-15,16,1,71.0,0.0,3240,4,False,True,partially_sold
SL-00000316,BAT-001603,STR-004,SKU-0085,2024-11-16,18,1,71.0,0.0,3216,5,True,False,partially_sold
SL-00000317,BAT-001603,STR-004,SKU-0085,2024-11-17,12,1,71.0,0.0,3192,6,True,False,partially_sold
SL-00000318,BAT-001603,STR-004,SKU-0085,2024-11-18,16,1,71.0,0.0,3168,0,False,False,partially_sold
SL-00000319,BAT-001603,STR-004,SKU-0085,2024-11-19,21,1,71.0,0.0,3144,1,False,False,partially_sold
SL-00000320,BAT-001603,STR-004,SKU-0085,2024-11-20,15,1,71.0,0.0,3120,2,False,False,partially_sold
SL-00000321,BAT-001603,STR-004,SKU-0085,2024-11-21,12,1,71.0,0.0,3096,3,False,False,partially_sold
SL-00000322,BAT-001603,STR-004,SKU-0085,2024-11-22,18,1,71.0,0.0,3072,4,False,False,partially_sold
SL-00000323,BAT-001603,STR-004,SKU-0085,2024-11-23,11,1,71.0,0.0,3048,5,True,False,partially_sold
SL-00000324,BAT-001603,STR-004,SKU-0085,2024-11-24,17,1,71.0,0.0,3024,6,True,False,partially_sold
SL-00000325,BAT-001603,STR-004,SKU-0085,2024-11-25,12,1,71.0,0.0,3000,0,False,False,partially_sold
SL-00000326,BAT-001603,STR-004,SKU-0085,2024-11-26,21,1,71.0,0.0,2976,1,False,False,partially_sold
SL-00000327,BAT-001603,STR-004,SKU-0085,2024-11-27,15,1,71.0,0.0,2952,2,False,False,partially_sold
SL-00000328,BAT-001603,STR-004,SKU-0085,2024-11-28,19,1,71.0,0.0,2928,3,False,False,partially_sold
SL-00000329,BAT-001603,STR-004,SKU-0085,2024-11-29,18,1,71.0,0.0,2904,4,False,False,partially_sold
SL-00000330,BAT-001603,STR-004,SKU-0085,2024-11-30,19,1,71.0,0.0,2880,5,True,False,partially_sold
SL-00000331,BAT-001603,STR-004,SKU-0085,2024-12-01,11,1,71.0,0.0,2856,6,True,False,partially_sold
SL-00000332,BAT-001603,STR-004,SKU-0085,2024-12-02,18,1,71.0,0.0,2832,0,False,False,partially_sold
SL-00000333,BAT-001603,STR-004,SKU-0085,2024-12-03,13,1,71.0,0.0,2808,1,False,False,partially_sold
SL-00000334,BAT-001603,STR-004,SKU-0085,2024-12-04,21,1,71.0,0.0,2784,2,False,False,partially_sold
SL-00000335,BAT-001603,STR-004,SKU-0085,2024-12-05,13,1,71.0,0.0,2760,3,False,False,partially_sold
SL-00000336,BAT-001603,STR-004,SKU-0085,2024-12-06,14,1,71.0,0.0,2736,4,False,False,partially_sold
SL-00000337,BAT-001603,STR-004,SKU-0085,2024-12-07,14,1,71.0,0.0,2712,5,True,False,partially_sold
SL-00000338,BAT-001603,STR-004,SKU-0085,2024-12-08,10,1,71.0,0.0,2688,6,True,False,partially_sold
SL-00000339,BAT-001603,STR-004,SKU-0085,2024-12-09,10,1,71.0,0.0,2664,0,False,False,partially_sold
SL-00000340,BAT-001603,STR-004,SKU-0085,2024-12-10,15,1,71.0,0.0,2640,1,False,False,partially_sold
SL-00000341,BAT-001603,STR-004,SKU-0085,2024-12-11,15,1,71.0,0.0,2616,2,False,False,partially_sold
SL-00000342,BAT-001603,STR-004,SKU-0085,2024-12-12,17,1,71.0,0.0,2592,3,False,False,partially_sold
SL-00000343,BAT-001603,STR-004,SKU-0085,2024-12-13,11,1,71.0,0.0,2568,4,False,False,partially_sold
SL-00000344,BAT-001603,STR-004,SKU-0085,2024-12-14,18,1,71.0,0.0,2544,5,True,False,partially_sold
SL-00000345,BAT-001603,STR-004,SKU-0085,2024-12-15,16,1,71.0,0.0,2520,6,True,False,partially_sold
SL-00000346,BAT-001603,STR-004,SKU-0085,2024-12-16,19,1,71.0,0.0,2496,0,False,False,partially_sold
SL-00000347,BAT-001603,STR-004,SKU-0085,2024-12-17,21,1,71.0,0.0,2472,1,False,False,partially_sold
SL-00000348,BAT-001603,STR-004,SKU-0085,2024-12-18,12,1,71.0,0.0,2448,2,False,False,partially_sold
SL-00000349,BAT-001603,STR-004,SKU-0085,2024-12-19,11,1,71.0,0.0,2424,3,False,False,partially_sold
SL-00000350,BAT-001603,STR-004,SKU-0085,2024-12-20,16,1,71.0,0.0,2400,4,False,False,sold_out
SL-00000351,BAT-001856,STR-005,SKU-0019,2024-10-03,9,16,37.5,37.0,96,3,False,False,partially_sold
SL-00000352,BAT-001856,STR-005,SKU-0019,2024-10-04,11,1,37.5,37.0,72,4,False,False,sold_out
SL-00000353,BAT-002244,STR-005,SKU-0148,2024-10-03,10,1,113.0,0.0,1176,3,False,False,partially_sold
SL-00000354,BAT-002244,STR-005,SKU-0148,2024-10-04,15,1,113.0,0.0,1152,4,False,False,partially_sold
SL-00000355,BAT-002244,STR-005,SKU-0148,2024-10-05,13,1,113.0,0.0,1128,5,True,False,partially_sold
SL-00000356,BAT-002244,STR-005,SKU-0148,2024-10-06,21,1,113.0,0.0,1104,6,True,False,partially_sold
SL-00000357,BAT-002244,STR-005,SKU-0148,2024-10-07,17,1,113.0,0.0,1080,0,False,False,sold_out
SL-00000358,BAT-002280,STR-006,SKU-0010,2024-10-03,20,22,75.5,0.0,168,3,False,False,partially_sold
SL-00000359,BAT-002280,STR-006,SKU-0010,2024-10-04,16,33,75.5,0.0,144,4,False,False,partially_sold
SL-00000360,BAT-002280,STR-006,SKU-0010,2024-10-05,20,30,68.0,10.0,120,5,True,False,partially_sold
SL-00000361,BAT-002280,STR-006,SKU-0010,2024-10-06,10,30,68.0,10.0,96,6,True,False,sold_out
SL-00000362,BAT-002422,STR-006,SKU-0058,2024-10-03,11,1,102.5,0.0,4656,3,False,False,partially_sold
SL-00000363,BAT-002422,STR-006,SKU-0058,2024-10-04,9,1,102.5,0.0,4632,4,False,False,partially_sold
SL-00000364,BAT-002422,STR-006,SKU-0058,2024-10-05,15,1,102.5,0.0,4608,5,True,False,partially_sold
SL-00000365,BAT-002422,STR-006,SKU-0058,2024-10-06,9,1,102.5,0.0,4584,6,True,False,partially_sold
SL-00000366,BAT-002422,STR-006,SKU-0058,2024-10-07,20,1,102.5,0.0,4560,0,False,False,partially_sold
SL-00000367,BAT-002422,STR-006,SKU-0058,2024-10-08,11,1,102.5,0.0,4536,1,False,False,partially_sold
SL-00000368,BAT-002422,STR-006,SKU-0058,2024-10-09,10,1,102.5,0.0,4512,2,False,False,partially_sold
SL-00000369,BAT-002422,STR-006,SKU-0058,2024-10-10,11,1,102.5,0.0,4488,3,False,False,partially_sold
SL-00000370,BAT-002422,STR-006,SKU-0058,2024-10-11,17,1,102.5,0.0,4464,4,False,False,partially_sold
SL-00000371,BAT-002422,STR-006,SKU-0058,2024-10-12,17,1,102.5,0.0,4440,5,True,False,partially_sold
SL-00000372,BAT-002422,STR-006,SKU-0058,2024-10-13,15,1,102.5,0.0,4416,6,True,False,partially_sold
SL-00000373,BAT-002422,STR-006,SKU-0058,2024-10-14,15,1,102.5,0.0,4392,0,False,False,partially_sold
SL-00000374,BAT-002422,STR-006,SKU-0058,2024-10-15,14,1,102.5,0.0,4368,1,False,False,partially_sold
SL-00000375,BAT-002422,STR-006,SKU-0058,2024-10-16,11,1,102.5,0.0,4344,2,False,False,partially_sold
SL-00000376,BAT-002422,STR-006,SKU-0058,2024-10-17,15,1,102.5,0.0,4320,3,False,False,partially_sold
SL-00000377,BAT-002422,STR-006,SKU-0058,2024-10-18,20,1,102.5,0.0,4296,4,False,False,partially_sold
SL-00000378,BAT-002422,STR-006,SKU-0058,2024-10-19,17,1,102.5,0.0,4272,5,True,False,partially_sold
SL-00000379,BAT-002422,STR-006,SKU-0058,2024-10-20,12,1,102.5,0.0,4248,6,True,False,partially_sold
SL-00000380,BAT-002422,STR-006,SKU-0058,2024-10-21,20,1,102.5,0.0,4224,0,False,False,partially_sold
SL-00000381,BAT-002422,STR-006,SKU-0058,2024-10-22,13,1,102.5,0.0,4200,1,False,True,partially_sold
SL-00000382,BAT-002422,STR-006,SKU-0058,2024-10-23,10,1,102.5,0.0,4176,2,False,False,partially_sold
SL-00000383,BAT-002422,STR-006,SKU-0058,2024-10-24,14,1,102.5,0.0,4152,3,False,False,partially_sold
SL-00000384,BAT-002422,STR-006,SKU-0058,2024-10-25,14,1,102.5,0.0,4128,4,False,False,partially_sold
SL-00000385,BAT-002422,STR-006,SKU-0058,2024-10-26,18,1,102.5,0.0,4104,5,True,False,partially_sold
SL-00000386,BAT-002422,STR-006,SKU-0058,2024-10-27,18,1,102.5,0.0,4080,6,True,False,partially_sold
SL-00000387,BAT-002422,STR-006,SKU-0058,2024-10-28,18,1,102.5,0.0,4056,0,False,False,partially_sold
SL-00000388,BAT-002422,STR-006,SKU-0058,2024-10-29,10,1,102.5,0.0,4032,1,False,False,partially_sold
SL-00000389,BAT-002422,STR-006,SKU-0058,2024-10-30,20,1,102.5,0.0,4008,2,False,False,partially_sold
SL-00000390,BAT-002422,STR-006,SKU-0058,2024-10-31,9,1,102.5,0.0,3984,3,False,False,partially_sold
SL-00000391,BAT-002422,STR-006,SKU-0058,2024-11-01,10,1,102.5,0.0,3960,4,False,True,partially_sold
SL-00000392,BAT-002422,STR-006,SKU-0058,2024-11-02,20,1,102.5,0.0,3936,5,True,False,partially_sold
SL-00000393,BAT-002422,STR-006,SKU-0058,2024-11-03,14,1,102.5,0.0,3912,6,True,False,partially_sold
SL-00000394,BAT-002422,STR-006,SKU-0058,2024-11-04,16,1,102.5,0.0,3888,0,False,False,partially_sold
SL-00000395,BAT-002422,STR-006,SKU-0058,2024-11-05,15,1,102.5,0.0,3864,1,False,False,partially_sold
SL-00000396,BAT-002422,STR-006,SKU-0058,2024-11-06,19,1,102.5,0.0,3840,2,False,False,partially_sold
SL-00000397,BAT-002422,STR-006,SKU-0058,2024-11-07,16,1,102.5,0.0,3816,3,False,False,partially_sold
SL-00000398,BAT-002422,STR-006,SKU-0058,2024-11-08,20,1,102.5,0.0,3792,4,False,False,partially_sold
SL-00000399,BAT-002422,STR-006,SKU-0058,2024-11-09,15,1,102.5,0.0,3768,5,True,False,partially_sold
SL-00000400,BAT-002422,STR-006,SKU-0058,2024-11-10,13,1,102.5,0.0,3744,6,True,False,partially_sold
SL-00000401,BAT-002422,STR-006,SKU-0058,2024-11-11,21,1,102.5,0.0,3720,0,False,False,partially_sold
SL-00000402,BAT-002422,STR-006,SKU-0058,2024-11-12,16,1,102.5,0.0,3696,1,False,False,partially_sold
SL-00000403,BAT-002422,STR-006,SKU-0058,2024-11-13,20,1,102.5,0.0,3672,2,False,False,partially_sold
SL-00000404,BAT-002422,STR-006,SKU-0058,2024-11-14,11,1,102.5,0.0,3648,3,False,False,partially_sold
SL-00000405,BAT-002422,STR-006,SKU-0058,2024-11-15,20,1,102.5,0.0,3624,4,False,True,partially_sold
SL-00000406,BAT-002422,STR-006,SKU-0058,2024-11-16,11,1,102.5,0.0,3600,5,True,False,partially_sold
SL-00000407,BAT-002422,STR-006,SKU-0058,2024-11-17,20,1,102.5,0.0,3576,6,True,False,partially_sold
SL-00000408,BAT-002422,STR-006,SKU-0058,2024-11-18,21,1,102.5,0.0,3552,0,False,False,partially_sold
SL-00000409,BAT-002422,STR-006,SKU-0058,2024-11-19,18,1,102.5,0.0,3528,1,False,False,partially_sold
SL-00000410,BAT-002422,STR-006,SKU-0058,2024-11-20,17,1,102.5,0.0,3504,2,False,False,partially_sold
SL-00000411,BAT-002422,STR-006,SKU-0058,2024-11-21,10,1,102.5,0.0,3480,3,False,False,partially_sold
SL-00000412,BAT-002422,STR-006,SKU-0058,2024-11-22,11,1,102.5,0.0,3456,4,False,False,partially_sold
SL-00000413,BAT-002422,STR-006,SKU-0058,2024-11-23,9,1,102.5,0.0,3432,5,True,False,partially_sold
SL-00000414,BAT-002422,STR-006,SKU-0058,2024-11-24,18,1,102.5,0.0,3408,6,True,False,partially_sold
SL-00000415,BAT-002422,STR-006,SKU-0058,2024-11-25,18,1,102.5,0.0,3384,0,False,False,partially_sold
SL-00000416,BAT-002422,STR-006,SKU-0058,2024-11-26,14,1,102.5,0.0,3360,1,False,False,partially_sold
SL-00000417,BAT-002422,STR-006,SKU-0058,2024-11-27,19,1,102.5,0.0,3336,2,False,False,partially_sold
SL-00000418,BAT-002422,STR-006,SKU-0058,2024-11-28,19,1,102.5,0.0,3312,3,False,False,partially_sold
SL-00000419,BAT-002422,STR-006,SKU-0058,2024-11-29,16,1,102.5,0.0,3288,4,False,False,partially_sold
SL-00000420,BAT-002422,STR-006,SKU-0058,2024-11-30,15,1,102.5,0.0,3264,5,True,False,partially_sold
SL-00000421,BAT-002422,STR-006,SKU-0058,2024-12-01,14,1,102.5,0.0,3240,6,True,False,partially_sold
SL-00000422,BAT-002422,STR-006,SKU-0058,2024-12-02,16,1,102.5,0.0,3216,0,False,False,partially_sold
SL-00000423,BAT-002422,STR-006,SKU-0058,2024-12-03,11,1,102.5,0.0,3192,1,False,False,partially_sold
SL-00000424,BAT-002422,STR-006,SKU-0058,2024-12-04,17,1,102.5,0.0,3168,2,False,False,partially_sold
SL-00000425,BAT-002422,STR-006,SKU-0058,2024-12-05,20,1,102.5,0.0,3144,3,False,False,partially_sold
SL-00000426,BAT-002422,STR-006,SKU-0058,2024-12-06,18,1,102.5,0.0,3120,4,False,False,partially_sold
SL-00000427,BAT-002422,STR-006,SKU-0058,2024-12-07,13,1,102.5,0.0,3096,5,True,False,partially_sold
SL-00000428,BAT-002422,STR-006,SKU-0058,2024-12-08,21,1,102.5,0.0,3072,6,True,False,partially_sold
SL-00000429,BAT-002422,STR-006,SKU-0058,2024-12-09,10,1,102.5,0.0,3048,0,False,False,partially_sold
SL-00000430,BAT-002422,STR-006,SKU-0058,2024-12-10,12,1,102.5,0.0,3024,1,False,False,partially_sold
SL-00000431,BAT-002422,STR-006,SKU-0058,2024-12-11,13,1,102.5,0.0,3000,2,False,False,partially_sold
SL-00000432,BAT-002422,STR-006,SKU-0058,2024-12-12,16,1,102.5,0.0,2976,3,False,False,partially_sold
SL-00000433,BAT-002422,STR-006,SKU-0058,2024-12-13,14,1,102.5,0.0,2952,4,False,False,partially_sold
SL-00000434,BAT-002422,STR-006,SKU-0058,2024-12-14,9,1,102.5,0.0,2928,5,True,False,partially_sold
SL-00000435,BAT-002422,STR-006,SKU-0058,2024-12-15,18,1,102.5,0.0,2904,6,True,False,partially_sold
SL-00000436,BAT-002422,STR-006,SKU-0058,2024-12-16,17,1,102.5,0.0,2880,0,False,False,partially_sold
SL-00000437,BAT-002422,STR-006,SKU-0058,2024-12-17,17,1,102.5,0.0,2856,1,False,False,partially_sold
SL-00000438,BAT-002422,STR-006,SKU-0058,2024-12-18,18,1,102.5,0.0,2832,2,False,False,partially_sold
SL-00000439,BAT-002422,STR-006,SKU-0058,2024-12-19,17,1,102.5,0.0,2808,3,False,False,partially_sold
SL-00000440,BAT-002422,STR-006,SKU-0058,2024-12-20,15,1,102.5,0.0,2784,4,False,False,partially_sold
SL-00000441,BAT-002422,STR-006,SKU-0058,2024-12-21,13,1,102.5,0.0,2760,5,True,False,partially_sold
SL-00000442,BAT-002422,STR-006,SKU-0058,2024-12-22,14,1,102.5,0.0,2736,6,True,False,partially_sold
SL-00000443,BAT-002422,STR-006,SKU-0058,2024-12-23,15,1,102.5,0.0,2712,0,False,False,partially_sold
SL-00000444,BAT-002422,STR-006,SKU-0058,2024-12-24,14,1,102.5,0.0,2688,1,False,False,partially_sold
SL-00000445,BAT-002422,STR-006,SKU-0058,2024-12-25,21,1,102.5,0.0,2664,2,False,True,partially_sold
SL-00000446,BAT-002422,STR-006,SKU-0058,2024-12-26,11,1,102.5,0.0,2640,3,False,False,partially_sold
SL-00000447,BAT-002422,STR-006,SKU-0058,2024-12-27,11,1,102.5,0.0,2616,4,False,False,partially_sold
SL-00000448,BAT-002422,STR-006,SKU-0058,2024-12-28,9,1,102.5,0.0,2592,5,True,False,partially_sold
SL-00000449,BAT-002422,STR-006,SKU-0058,2024-12-29,20,1,102.5,0.0,2568,6,True,False,partially_sold
SL-00000450,BAT-002422,STR-006,SKU-0058,2024-12-30,20,1,102.5,0.0,2544,0,False,False,partially_sold
SL-00000451,BAT-002422,STR-006,SKU-0058,2024-12-31,12,1,102.5,0.0,2520,1,False,False,partially_sold
SL-00000452,BAT-002422,STR-006,SKU-0058,2025-01-01,15,1,102.5,0.0,2496,2,False,False,partially_sold
SL-00000453,BAT-002422,STR-006,SKU-0058,2025-01-02,17,1,102.5,0.0,2472,3,False,False,partially_sold
